,StartDate,EndDate,Status_x,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q34,1.1,1.2,1.3,Q33,4.1,4.2,8.1,8.2,5.1,5.2,6.1,6.2,7.1,7.2,3.1,3.2,10.1,10.2,9.1,9.2,PROLIFIC_PID,Submission id,Participant id,Status_y,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Religious affiliation,Participation in regular religious activities,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
164,2025-03-05 11:47:16,2025-03-05 11:54:02,IP Address,152.57.219.174,100,406,True,2025-03-05 11:54:02,R_42DnOu0BBQUfY4V,,,,,18.5211,73.8502,anonymous,ZH-T,65fb14f7d8a3890c20fac495,somewhat believe,graduate school (postgraduate),Once a week,Yes,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,may increase,remain the same,may increase,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,65fb14f7d8a3890c20fac495,67c87ffac502a4a05cad324a,65fb14f7d8a3890c20fac495,AWAITING REVIEW,Not Applicable,2025-03-05T16:47:12.583000Z,2025-03-05T16:54:28.256000Z,,2025-03-05T16:54:29.594043Z,436.0,NOCODE,165,"English, Hindi",Hinduism,Yes. Private only,30,Male,Asian,India,India,India,Hindi,No,Full-Time
165,2025-03-05 12:14:24,2025-03-05 12:20:48,IP Address,47.15.8.244,100,384,True,2025-03-05 12:20:49,R_4Vars3IehVp9rK6,,,,,26.8373,80.9165,anonymous,ZH-T,6740c3f03d9c7de1d9462eb5,strongly believe,undergraduate (college/University),Once a week,Yes,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,6740c3f03d9c7de1d9462eb5,67c8866af52f5c4a21b2f5ba,6740c3f03d9c7de1d9462eb5,AWAITING REVIEW,Not Applicable,2025-03-05T17:14:18.683000Z,2025-03-05T17:21:59.689000Z,,2025-03-05T17:22:00.629642Z,462.0,NOCODE,2,"English, Hindi",Hinduism,Yes. Both public and private,46,Male,Asian,India,India,India,Hindi,No,Part-Time
166,2025-03-05 12:18:28,2025-03-05 12:22:07,IP Address,108.180.155.25,100,218,True,2025-03-05 12:22:08,R_3dvkqvSqi66w3dU,,,,,49.1378,-122.8521,anonymous,ZH-T,5adb8d26eb60400001534e80,strongly believe,undergraduate (college/University),Once a few months,Yes,remain the same,may increase,remain the same,remain the same,remain the same,may increase,may increase,remain the same,very likely to increase,very likely to increase,may increase,may increase,may increase,may increase,remain the same,remain the same,5adb8d26eb60400001534e80,67c887626daf0f1edcbdfbb9,5adb8d26eb60400001534e80,AWAITING REVIEW,Not Applicable,2025-03-05T17:18:26.278000Z,2025-03-05T17:22:31.892000Z,,2025-03-05T17:22:32.597735Z,246.0,NOCODE,264,"Nepali, English",Hinduism,Yes. Private only,35,Female,Asian,Nepal,Canada,Canada,Nepali,No,Full-Time
167,2025-03-05 12:27:53,2025-03-05 12:36:38,IP Address,157.41.241.112,100,525,True,2025-03-05 12:36:38,R_4ROGGHpWIqRmbEB,,,,,20.2706,85.8334,anonymous,ZH-T,674462af48f0db0f4df9660c,strongly believe,undergraduate (college/University),Daily or more,Yes,remain the same,may increase,remain the same,definitely increase,remain the same,very likely to increase,definitely increase,definitely increase,definitely increase,very likely to increase,definitely increase,definitely increase,definitely increase,very likely to increase,remain the same,remain the same,674462af48f0db0f4df9660c,67c8896710395a5b43d112ad,674462af48f0db0f4df9660c,AWAITING REVIEW,Not Applicable,2025-03-05T17:27:46.003000Z,2025-03-05T17:38:03.664000Z,,2025-03-05T17:38:04.451292Z,618.0,NOCODE,3,"Hindi, English",Hinduism,Yes. Both public and private,39,Male,Asian,India,India,India,Hindi,No,Full-Time
168,2025-03-05 12:51:09,2025-03-05 12:56:51,IP Address,128.233.10.168,100,341,True,2025-03-05 12:56:51,R_1Piun00rs8T73xz,,,,,52.1413,-106.6076,anonymous,ZH-T,663a2f9cb1c664ccca75f588,somewhat disbelieve,graduate school (postgraduate),Once a month,Yes,may decrease,may decrease,very likely to decrease,very likely to decrease,may decrease,may decrease,very likely to decrease,very likely to decrease,may decrease,may decrease,remain the same,remain the same,may increase,may increase,very likely to decrease,very likely to decrease,663a2f9cb1c664ccca75f588,67c88f09c8d11b82f7857384,663a2f9cb1c664ccca75f588,TIMED-OUT,Not Applicable,2025-03-05T17:51:05.132000Z,,,,112666.0,,58,"Tamil, English",Hinduism,Yes. Private only,22,Male,Asian,India,Canada,India,Tamil,Yes,Part-Time
169,2025-03-05 12:54:27,2025-03-05 12:57:19,IP Address,24.4.145.176,100,171,True,2025-03-05 12:57:19,R_7FgOIU8UDAxChVL,,,,,37.4651,-122.143,anonymous,ZH-T,6658aca0531b665d795f23c6,strongly believe,graduate school (postgraduate),Daily or more,Yes,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,may increase,may increase,remain the same,may increase,6658aca0531b665d795f23c6,67c88fd00b991c13da0df502,6658aca0531b665d795f23c6,TIMED-OUT,Not Applicable,2025-03-05T17:54:24.682000Z,,,,112466.0,,10,English,Hinduism,Yes. Private only,52,Female,Asian,India,United States,Canada,English,No,Full-Time
170,2025-03-05 13:04:22,2025-03-05 13:08:47,IP Address,120.60.60.191,100,265,True,2025-03-05 13:08:48,R_46awRRWWY5qRq1g,,,,,11.3458,77.7334,anonymous,ZH-T,67476ea7e94024d53d8e6102,somewhat believe,undergraduate (college/University),Once a week,Yes,may decrease,may decrease,may decrease,may decrease,may decrease,may decrease,may increase,may increase,may increase,may increase,remain the same,remain the same,may increase,may increase,very likely to decrease,may decrease,67476ea7e94024d53d8e6102,67c8921bb62b6261c63c7b35,67476ea7e94024d53d8e6102,AWAITING REVIEW,Not Applicable,2025-03-05T18:04:18.899000Z,2025-03-05T18:09:25.484000Z,,2025-03-05T18:09:26.212914Z,307.0,NOCODE,2,"English, Tamil",Hinduism,Yes. Public only,33,Female,Asian,India,India,India,Tamil,No,Full-Time
171,2025-03-05 13:08:18,2025-03-05 13:13:19,IP Address,173.35.93.188,100,301,True,2025-03-05 13:13:20,R_7J3ZJHIoL4RAktD,,,,,43.8864,-78.9741,anonymous,ZH-T,67bb61c66d0197af2c37ff51,strongly believe,undergraduate (college/University),Daily or more,Yes,remain the same,definitely increase,remain the same,very likely to increase,remain the same,remain the same,definitely increase,may increase,may increase,may increase,very likely to increase,definitely increase,may increase,very likely to increase,remain the same,definitely increase,67bb61c66d0197af2c37ff51,67c8930d2d3889a6541b810a,67bb61c66d0197af2c37ff51,TIMED-OUT,Not Applicable,2025-03-05T18:08:13.690000Z,,,,111637.0,,1,"Hindi, Gujarati, English",Hinduism,Yes. Both public and private,19,Male,Asian,Canada,Canada,Canada,Hindi,Yes,Other
172,2025-03-05 13:12:48,2025-03-05 13:17:39,IP Address,157.38.255.161,100,291,True,2025-03-05 13:17:39,R_9jm0A9n3IZDuMvG,,,,,26.9136,75.7858,anonymous,ZH-T,6741b2e89e9009c4f4bd29f9,somewhat believe,graduate school (postgraduate),Once a week,Yes,remain the same,may increase,may decrease,may decrease,very likely to decrease,may decrease,very likely to increase,very likely to increase,very likely to increase,very likely to increase,may increase,may increase,remain the same,may increase,may decrease,remain the same,6741b2e89e9009c4f4bd29f9,67c894087ea5e4e9b40f16b7,6741b2e89e9009c4f4bd29f9,AWAITING REVIEW,Not Applicable,2025-03-05T18:12:35.213000Z,2025-03-05T18:27:38.443000Z,,2025-03-05T18:27:39.191205Z,904.0,C3V1I9YT,3,"English, Hindi",Hinduism,Yes. Private only,49,Female,Asian,India,India,India,English,No,Full-Time
173,2025-03-05 13:20:26,2025-03-05 13:21:46,IP Address,157.38.255.161,100,79,True,2025-03-05 13:21:46,R_4eQVoZU6HoWTiYi,,,,,26.9136,75.7858,anonymous,ZH-T,6741b2e89e9009c4f4bd29f9,strongly believe,undergraduate (college/University),Daily or more,Yes,remain the same,remain the same,may decrease,may decrease,very likely to decrease,very likely to decrease,may increase,may increase,may increase,may increase,may increase,may increase,may increase,may increase,may increase,remain the same,6741b2e89e9009c4f4bd29f9,67c894087ea5e4e9b40f16b7,6741b2e89e9009c4f4bd29f9,AWAITING REVIEW,Not Applicable,2025-03-05T18:12:35.213000Z,2025-03-05T18:27:38.443000Z,,2025-03-05T18:27:39.191205Z,904.0,C3V1I9YT,3,"English, Hindi",Hinduism,Yes. Private only,49,Female,Asian,India,India,India,English,No,Full-Time
174,2025-03-05 13:21:51,2025-03-05 13:23:53,IP Address,157.38.255.161,100,122,True,2025-03-05 13:23:53,R_4cxcYltcC9XxHAB,,,,,26.9136,75.7858,anonymous,ZH-T,6741b2e89e9009c4f4bd29f9,strongly believe,graduate school (postgraduate),Daily or more,Yes,remain the same,remain the same,may decrease,may decrease,may decrease,may decrease,very likely to increase,very likely to increase,may increase,may increase,may decrease,may decrease,may increase,may increase,may decrease,very likely to decrease,6741b2e89e9009c4f4bd29f9,67c894087ea5e4e9b40f16b7,6741b2e89e9009c4f4bd29f9,AWAITING REVIEW,Not Applicable,2025-03-05T18:12:35.213000Z,2025-03-05T18:27:38.443000Z,,2025-03-05T18:27:39.191205Z,904.0,C3V1I9YT,3,"English, Hindi",Hinduism,Yes. Private only,49,Female,Asian,India,India,India,English,No,Full-Time
175,2025-03-05 13:47:27,2025-03-05 13:51:07,IP Address,109.146.178.162,100,220,True,2025-03-05 13:51:08,R_2IPFkO106FsXWYZ,,,,,51.4892,-0.4828,anonymous,ZH-T,676aa56e643f4047203a9971,somewhat believe,graduate school (postgraduate),Once a few months,Yes,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,definitely increase,definitely increase,may increase,remain the same,may increase,remain the same,may increase,remain the same,may decrease,may decrease,676aa56e643f4047203a9971,67c89c3c6d57a588f358fb4b,676aa56e643f4047203a9971,AWAITING REVIEW,Not Applicable,2025-03-05T18:47:24.672000Z,2025-03-05T18:51:41.901000Z,,2025-03-05T18:51:42.625474Z,258.0,NOCODE,14,"English, Hindi",Hinduism,Yes. Public only,28,Male,Asian,India,United Kingdom,India,English,No,Full-Time
176,2025-03-05 13:46:02,2025-03-05 13:52:05,IP Address,73.221.81.177,100,363,True,2025-03-05 13:52:05,R_3pN0eEjfQnlTTje,,,,,47.1016,-123.0591,anonymous,ZH-T,5ecda06ecc240b00087e1c00,somewhat believe,high school,Daily or more,Yes,remain the same,may increase,remain the same,may increase,remain the same,remain the same,may increase,may increase,remain the same,remain the same,may increase,may increase,remain the same,may increase,remain the same,may increase,5ecda06ecc240b00087e1c00,67c89b16d88fc16b12c1a6df,5ecda06ecc240b00087e1c00,AWAITING REVIEW,Not Applicable,2025-03-05T18:45:27.965000Z,2025-03-05T18:52:30.758000Z,,2025-03-05T18:52:31.734277Z,423.0,NOCODE,319,English,Hinduism,Yes. Private only,24,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
177,2025-03-05 15:04:13,2025-03-05 15:09:42,IP Address,51.191.164.211,100,328,True,2025-03-05 15:09:43,R_8uyvDkyDCKhCAbU,,,,,51.8229,-0.9842,anonymous,ZH-T,6765ed0dec89c2dc2f1e227a,somewhat believe,graduate school (postgraduate),2-3 times a year,Yes,remain the same,may increase,remain the same,may increase,remain the same,remain the same,may increase,remain the same,remain the same,may increase,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,6765ed0dec89c2dc2f1e227a,67c8ae2f9e44eab5adc0c6d8,6765ed0dec89c2dc2f1e227a,AWAITING REVIEW,Not Applicable,2025-03-05T20:03:59.463000Z,2025-03-05T20:11:00.065000Z,,2025-03-05T20:11:00.940610Z,421.0,NOCODE,2,"English, Hindi, Gujarati",Hinduism,Yes. Private only,44,Male,Asian,India,United Kingdom,United Kingdom,Gujarati,No,Full-Time
178,2025-03-05 15:06:34,2025-03-05 15:09:43,IP Address,151.228.194.192,100,188,True,2025-03-05 15:09:43,R_2qlLCBi39drYoLX,,,,,53.5012,-2.4112,anonymous,ZH-T,60757b742e099e4b1e099051,somewhat believe,graduate school (postgraduate),Daily or more,Yes,may decrease,may decrease,remain the same,remain the same,may decrease,may decrease,may increase,remain the same,may increase,remain the same,remain the same,remain the same,remain the same,remain the same,may decrease,may increase,60757b742e099e4b1e099051,67c8aec1d1a27b767f382e80,60757b742e099e4b1e099051,AWAITING REVIEW,Not Applicable,2025-03-05T20:06:32.437000Z,2025-03-05T20:10:26.910000Z,,2025-03-05T20:10:27.887808Z,235.0,NOCODE,106,"English, Hindi",Hinduism,Yes. Private only,35,Female,Asian,India,United Kingdom,India,Hindi,No,Full-Time
179,2025-03-05 15:59:54,2025-03-05 16:02:44,IP Address,174.245.22.134,100,170,True,2025-03-05 16:02:45,R_69MJimYRyhpWrHr,,,,,42.3695,-83.4769,anonymous,ZH-T,670453b0d93209a1e156916d,strongly believe,high school,Once a week,Yes,remain the same,may increase,remain the same,may increase,remain the same,may increase,remain the same,may increase,remain the same,may increase,remain the same,may increase,remain the same,may increase,remain the same,may increase,670453b0d93209a1e156916d,67c8bb397db05a2ed830c9f7,670453b0d93209a1e156916d,AWAITING REVIEW,Not Applicable,2025-03-05T20:59:49.711000Z,2025-03-05T21:02:55.700000Z,,2025-03-05T21:02:56.704668Z,186.0,NOCODE,687,English,Hinduism,Yes. Private only,25,Male,White,United States,United States,United States,English,No,Part-Time
180,2025-03-05 17:46:58,2025-03-05 17:49:54,IP Address,134.231.135.239,100,176,True,2025-03-05 17:49:55,R_7lTAEdSkK9NEktb,,,,,33.7485,-84.3871,anonymous,ZH-T,667ddc73297b040fa84477e6,strongly believe,graduate school (postgraduate),Daily or more,Yes,remain the same,remain the same,may increase,remain the same,may increase,may increase,may increase,may increase,may increase,may increase,remain the same,may increase,remain the same,may increase,may increase,may increase,667ddc73297b040fa84477e6,67c8d454c7f76af1d63c8a4c,667ddc73297b040fa84477e6,AWAITING REVIEW,Not Applicable,2025-03-05T22:46:49.086000Z,2025-03-05T22:50:08.700000Z,,2025-03-05T22:50:09.730411Z,200.0,NOCODE,240,"English, Hindi",Hinduism,Yes. Both public and private,23,Female,Asian,India,United States,United States,Gujarati,Yes,Unemployed (and job seeking)
181,2025-03-05 18:08:07,2025-03-05 18:10:21,IP Address,75.97.232.219,100,134,True,2025-03-05 18:10:22,R_1YriiNj6kyCsIQ9,,,,,40.8014,-75.6119,anonymous,ZH-T,67ac2246d2ccfdd3eefbb4a0,somewhat believe,high school,2-3 times a year,Yes,very likely to decrease,may decrease,may decrease,very likely to decrease,may decrease,may decrease,may increase,remain the same,may increase,may increase,may increase,very likely to increase,may increase,very likely to increase,remain the same,may decrease,67ac2246d2ccfdd3eefbb4a0,67c8d94f1c00fba4d52104ec,67ac2246d2ccfdd3eefbb4a0,AWAITING REVIEW,Not Applicable,2025-03-05T23:08:04.620000Z,2025-03-05T23:10:51.091000Z,,2025-03-05T23:10:52.824089Z,167.0,6LFQg8kdS8cevrw,48,English,Hinduism,Yes. Private only,19,Female,White,United States,United States,Germany,English,No,Due to start a new job within the next month
182,2025-03-05 18:28:48,2025-03-05 18:32:35,IP Address,81.109.91.180,100,227,True,2025-03-05 18:32:36,R_8IQZrGcRl7Z6VxM,,,,,51.233,-0.6013,anonymous,ZH-T,5fcf580e38a75a2824e4cebd,somewhat believe,graduate school (postgraduate),Once a few months,Yes,may decrease,may decrease,may increase,may increase,remain the same,remain the same,may increase,may increase,remain the same,may increase,remain the same,may increase,remain the same,remain the same,may decrease,very likely to increase,5fcf580e38a75a2824e4cebd,67c8de2e4cab77cb21b9a4cc,5fcf580e38a75a2824e4cebd,AWAITING REVIEW,Not Applicable,2025-03-05T23:28:46.092000Z,2025-03-05T23:32:48.034000Z,,2025-03-05T23:32:49.748015Z,242.0,NOCODE,869,"English, French, Tamil",Hinduism,Yes. Public only,29,Female,Asian,France,United Kingdom,United Kingdom,Tamil,No,Full-Time
183,2025-03-05 19:27:24,2025-03-05 19:32:23,IP Address,99.249.106.99,100,299,True,2025-03-05 19:32:23,R_6n5UoC658gL43ho,,,,,44.4799,-80.2168,anonymous,ZH-T,67190b686dfd34e5514e2e95,strongly believe,graduate school (postgraduate),Once a week,Yes,remain the same,may increase,may decrease,remain the same,remain the same,remain the same,definitely increase,may increase,definitely increase,may increase,very likely to increase,very likely to increase,remain the same,definitely increase,remain the same,remain the same,67190b686dfd34e5514e2e95,67c8ebdf492a2273ffb97d5b,67190b686dfd34e5514e2e95,AWAITING REVIEW,Not Applicable,2025-03-06T00:27:19.948000Z,2025-03-06T00:32:52.017000Z,,2025-03-06T00:32:52.658273Z,333.0,NOCODE,42,"English, Hindi, Telugu, Punjabi",Hinduism,Yes. Private only,21,Female,Other,India,Canada,India,English,No,Full-Time
184,2025-03-05 19:33:37,2025-03-05 19:36:46,IP Address,162.156.161.91,100,188,True,2025-03-05 19:36:47,R_7aWGRPswIk5rpdf,,,,,49.1378,-122.8521,anonymous,ZH-T,67b6a7fc4001002a91c300b8,somewhat believe,undergraduate (college/University),2-3 times a year,Yes,may increase,very likely to increase,may increase,definitely increase,very likely to increase,very likely to increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,very likely to increase,very likely to increase,remain the same,very likely to increase,67b6a7fc4001002a91c300b8,67c8ed5ef165dad46d7e92d2,67b6a7fc4001002a91c300b8,AWAITING REVIEW,Not Applicable,2025-03-06T00:33:34.794000Z,2025-03-06T00:37:09.798000Z,,2025-03-06T00:37:10.932704Z,216.0,NOCODE,2,"English, Hindi",Hinduism,Yes. Private only,29,Male,Asian,Canada,Canada,Canada,English,No,Full-Time
185,2025-03-05 20:03:28,2025-03-05 20:07:02,IP Address,89.100.101.213,100,213,True,2025-03-05 20:07:03,R_2OJQdSt29Olw17p,,,,,53.3641,-6.2923,anonymous,ZH-T,673ca8dead9e2843e652a945,unsure,graduate school (postgraduate),2-3 times a year,Yes,remain the same,remain the same,very likely to decrease,very likely to decrease,remain the same,very likely to decrease,remain the same,remain the same,very likely to increase,very likely to increase,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,673ca8dead9e2843e652a945,67c8f4554ac7fc5f52b21ee3,673ca8dead9e2843e652a945,AWAITING REVIEW,Not Applicable,2025-03-06T01:03:23.751000Z,2025-03-06T01:07:23.459000Z,,2025-03-06T01:07:25.855000Z,240.0,NOCODE,8,"Hindi, English",Hinduism,Yes. Both public and private,30,Male,Other,India,Ireland,India,Hindi,Yes,Unemployed (and job seeking)
186,2025-03-05 20:03:05,2025-03-05 20:10:40,IP Address,146.7.15.158,100,455,True,2025-03-05 20:10:41,R_3owr3qOP4tpfQk3,,,,,44.9618,-93.2638,anonymous,ZH-T,66f051e09c07e3e7f5550fe7,strongly believe,undergraduate (college/University),Once a week,Yes,may decrease,very likely to increase,may decrease,may decrease,very likely to increase,may increase,very likely to increase,remain the same,very likely to increase,remain the same,definitely increase,definitely increase,definitely increase,definitely increase,very likely to increase,very likely to increase,66f051e09c07e3e7f5550fe7,67c8f4412d167be994dbe90c,66f051e09c07e3e7f5550fe7,AWAITING REVIEW,Not Applicable,2025-03-06T01:03:02.415000Z,2025-03-06T01:10:49.199000Z,,2025-03-06T01:10:49.819584Z,467.0,NOCODE,124,"Nepali, Hindi, English",Hinduism,Yes. Private only,19,Male,Asian,Nepal,United States,Nepal,Nepali,Yes,Part-Time
187,2025-03-05 20:14:59,2025-03-05 20:17:18,IP Address,97.136.2.150,100,139,True,2025-03-05 20:17:19,R_7OfEdeEmTOCPur6,,,,,38.6415,-121.5114,anonymous,ZH-T,653ae70380d91293ccf6e5d9,somewhat believe,graduate school (postgraduate),Once a few months,Yes,very likely to decrease,may decrease,very likely to decrease,definitely decrease,definitely decrease,definitely decrease,definitely increase,definitely increase,definitely increase,definitely increase,may increase,very likely to increase,may increase,may increase,definitely decrease,definitely decrease,653ae70380d91293ccf6e5d9,67c8f709e9991907064f43ab,653ae70380d91293ccf6e5d9,AWAITING REVIEW,Not Applicable,2025-03-06T01:14:56.450000Z,2025-03-06T01:17:30.738000Z,,2025-03-06T01:17:31.411381Z,155.0,NOCODE,954,English,Hinduism,Yes. Private only,30,Male,Asian,United States,United States,United States,English,No,Full-Time
188,2025-03-05 21:13:50,2025-03-05 21:16:17,IP Address,103.87.51.39,100,147,True,2025-03-05 21:16:18,R_9CatyExG1ohER5K,,,,,28.6542,77.2373,anonymous,ZH-T,6748964fdff826898236a6f1,strongly believe,graduate school (postgraduate),Daily or more,Yes,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,6748964fdff826898236a6f1,67c904d11c8842589e945be9,6748964fdff826898236a6f1,AWAITING REVIEW,Not Applicable,2025-03-06T02:13:46.608000Z,2025-03-06T02:16:48.293000Z,,2025-03-06T02:16:48.943297Z,182.0,NOCODE,3,"English, Hindi",Hinduism,Yes. Both public and private,24,Female,Asian,India,India,India,Hindi,Yes,Full-Time
189,2025-03-05 21:18:30,2025-03-05 21:23:45,IP Address,99.234.15.28,100,314,True,2025-03-05 21:23:45,R_1kKQeChYP2JchzT,,,,,43.693,-79.8365,anonymous,ZH-T,655788501826eeea1b788f8b,somewhat believe,undergraduate (college/University),2-3 times a year,Yes,very likely to decrease,remain the same,definitely decrease,very likely to decrease,definitely decrease,remain the same,very likely to increase,remain the same,very likely to increase,remain the same,remain the same,remain the same,remain the same,remain the same,definitely decrease,remain the same,655788501826eeea1b788f8b,67c905ed7e5a573d55b7b76d,655788501826eeea1b788f8b,AWAITING REVIEW,Not Applicable,2025-03-06T02:18:26.820000Z,2025-03-06T02:23:56.805000Z,,2025-03-06T02:23:57.528429Z,330.0,NOCODE,279,"English, Nepali",Hinduism,Yes. Private only,22,Male,Asian,Nepal,Canada,Nepal,English,Yes,Part-Time
190,2025-03-05 21:33:24,2025-03-05 21:36:07,IP Address,105.184.128.38,100,162,True,2025-03-05 21:36:08,R_2pzDRU2u8TgZuI9,,,,,-29.8553,31.0428,anonymous,ZH-T,60a7cebdd7da583225bbf44d,somewhat believe,high school,2-3 times a year,Yes,very likely to decrease,very likely to decrease,may decrease,remain the same,very likely to decrease,very likely to decrease,remain the same,may decrease,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,very likely to decrease,very likely to decrease,60a7cebdd7da583225bbf44d,67c9096a9bd54ac344f4f7a4,60a7cebdd7da583225bbf44d,AWAITING REVIEW,Not Applicable,2025-03-06T02:33:20.976000Z,2025-03-06T02:38:17.027000Z,,2025-03-06T02:38:17.670986Z,297.0,NOCODE,207,English,Hinduism,Yes. Private only,26,Male,Other,South Africa,South Africa,South Africa,English,No,Full-Time
191,2025-03-05 21:36:12,2025-03-05 21:37:49,IP Address,105.184.128.38,100,96,True,2025-03-05 21:37:49,R_87jbW2QyqnEbMcx,,,,,-29.8553,31.0428,anonymous,ZH-T,60a7cebdd7da583225bbf44d,somewhat disbelieve,high school,2-3 times a year,Yes,very likely to decrease,may decrease,may decrease,remain the same,very likely to decrease,may decrease,very likely to decrease,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,may decrease,definitely decrease,may decrease,60a7cebdd7da583225bbf44d,67c9096a9bd54ac344f4f7a4,60a7cebdd7da583225bbf44d,AWAITING REVIEW,Not Applicable,2025-03-06T02:33:20.976000Z,2025-03-06T02:38:17.027000Z,,2025-03-06T02:38:17.670986Z,297.0,NOCODE,207,English,Hinduism,Yes. Private only,26,Male,Other,South Africa,South Africa,South Africa,English,No,Full-Time
192,2025-03-05 22:12:12,2025-03-05 22:16:32,IP Address,49.204.8.150,100,259,True,2025-03-05 22:16:32,R_4qjKPyaHGhi3QUW,,,,,17.3843,78.4583,anonymous,ZH-T,67471c6d6557adf9044c67471c6d6557adf9044c6ac26ac2,strongly believe,undergraduate (college/University),Once a week,Yes,remain the same,remain the same,definitely decrease,definitely decrease,definitely decrease,definitely decrease,definitely increase,definitely increase,definitely increase,remain the same,definitely increase,definitely increase,definitely increase,definitely increase,definitely decrease,definitely decrease,67471c6d6557adf9044c6ac2,67c9126a11d728c389c2447c,67471c6d6557adf9044c6ac2,AWAITING REVIEW,Not Applicable,2025-03-06T03:11:53.164000Z,2025-03-06T03:16:52.516000Z,,2025-03-06T03:16:53.208994Z,300.0,NOCODE,2,"Hindi, Telugu, English",Hinduism,Yes. Both public and private,31,Male,Asian,India,India,India,English,No,Full-Time
193,2025-03-05 22:55:13,2025-03-05 22:59:07,IP Address,223.185.43.190,100,233,True,2025-03-05 22:59:07,R_9eDAQznrtsHfUgV,,,,,21.1463,79.0849,anonymous,ZH-T,6740b2349f0868e58124b735,somewhat believe,high school,Daily or more,Yes,may decrease,may increase,definitely decrease,remain the same,definitely decrease,very likely to decrease,very likely to increase,very likely to increase,very likely to increase,may increase,definitely increase,definitely increase,very likely to decrease,may increase,definitely decrease,may increase,6740b2349f0868e58124b735,67c91c8d8300b3bdc6896168,6740b2349f0868e58124b735,AWAITING REVIEW,Not Applicable,2025-03-06T03:55:10.275000Z,2025-03-06T03:59:52.113000Z,,2025-03-06T03:59:52.685315Z,282.0,NOCODE,1,"English, Hindi, Other",Hinduism,Yes. Private only,41,Female,Asian,India,India,India,Hindi,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
194,2025-03-05 23:18:08,2025-03-05 23:24:24,IP Address,27.60.30.254,100,376,True,2025-03-05 23:24:25,R_9fOhl79p3cYwzr5,,,,,26.1885,91.7392,anonymous,ZH-T,6746f9f885f2f90a8dca633c,somewhat believe,graduate school (postgraduate),2-3 times a year,Yes,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,6746f9f885f2f90a8dca633c,67c921f2f1f4f0d39cd6bb32,6746f9f885f2f90a8dca633c,AWAITING REVIEW,Not Applicable,2025-03-06T04:18:04.850000Z,2025-03-06T04:25:03.273000Z,,2025-03-06T04:25:04.170268Z,419.0,NOCODE,2,"English, Hindi, Other",Hinduism,Yes. Both public and private,43,Male,Asian,India,India,India,Other,No,Other
195,2025-03-06 00:01:53,2025-03-06 00:06:59,IP Address,203.30.15.94,100,306,True,2025-03-06 00:06:59,R_4Myu9YvXQ8t0hJ8,,,,,-33.7755,151.0422,anonymous,ZH-T,667acb562f38d7668691df2b,somewhat believe,graduate school (postgraduate),2-3 times a year,Yes,remain the same,remain the same,remain the same,remain the same,may decrease,may decrease,may increase,may increase,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,667acb562f38d7668691df2b,67c92c3440a435bfd6a271d4,667acb562f38d7668691df2b,AWAITING REVIEW,Not Applicable,2025-03-06T05:01:49.179000Z,2025-03-06T05:08:03.717000Z,,2025-03-06T05:08:04.549194Z,375.0,NOCODE,8,"Nepali, English, Hindi",Hinduism,Yes. Private only,27,Female,Asian,Nepal,Australia,Nepal,Nepali,Yes,Part-Time
